price,discount_percent,product_rating,number_of_reviews,freeship,sold,category_balo,category_bàn học,category_bàn phím,category_bình nước,category_bếp điện,category_camera an ninh,category_chuột máy tính,category_dưỡng da,category_ghế gaming,category_giày thể thao,category_laptop,category_loa bluetooth,category_máy hút bụi,category_máy in,category_máy lọc không khí,category_máy sấy tóc,category_máy tính bảng,category_máy xay sinh tố,category_máy ảnh,category_mỹ phẩm,category_nồi chiên không dầu,category_phụ kiện xe máy,category_sách kỹ năng,category_tai nghe,category_túi xách,category_áo thun,category_điện thoại,category_đồ chơi trẻ em,category_đồ gia dụng,category_đồng hồ thông minh,tfidf_10,tfidf_100,tfidf_1080p,tfidf_12,tfidf_12 tháng,tfidf_2k,tfidf_35mm,tfidf_360,tfidf_360 độ,tfidf_4g,tfidf_50,tfidf_50ml,tfidf_5g,tfidf_ai,tfidf_ama,tfidf_ama watch,tfidf_an,tfidf_an ninh,tfidf_an toàn,tfidf_android,tfidf_balo,tfidf_ban,tfidf_ban đêm,tfidf_baseus,tfidf_bass,tfidf_bluetooth,tfidf_bàn,tfidf_bàn phím,tfidf_báo,tfidf_bé,tfidf_bình,tfidf_bình nước,tfidf_bút,tfidf_bản,tfidf_bảng,tfidf_bảo,tfidf_bảo hành,tfidf_bằng,tfidf_bếp,tfidf_bộ,tfidf_bụi,tfidf_bụi cầm,tfidf_camera,tfidf_camera ip,tfidf_camera wifi,tfidf_cao,tfidf_cao cấp,tfidf_cao su,tfidf_chiên,tfidf_chiên không,tfidf_chiếc,tfidf_chiếc áo,tfidf_chiều,tfidf_cho,tfidf_cho bé,tfidf_cho máy,tfidf_cho nam,tfidf_cho trẻ,tfidf_chuyên,tfidf_chuyển,tfidf_chuột,tfidf_chuột gaming,tfidf_chuột không,tfidf_chân,tfidf_chéo,tfidf_chéo da,tfidf_chính,tfidf_chính hãng,tfidf_chơi,tfidf_chơi game,tfidf_chơi lắp,tfidf_chất,tfidf_chất liệu,tfidf_chế,tfidf_chống,tfidf_chống nước,tfidf_combo,tfidf_cream,tfidf_cá,tfidf_các,tfidf_cách,tfidf_cách mới,tfidf_có,tfidf_có dây,tfidf_có màu,tfidf_công,tfidf_công nghệ,tfidf_công suất,tfidf_cơ,tfidf_cương,tfidf_cương qua,tfidf_cảm,tfidf_cấp,tfidf_cấp phong,tfidf_cầm,tfidf_cầm tay,tfidf_cắm,tfidf_cặp,tfidf_cặp đôi,tfidf_cổng,tfidf_cụ,tfidf_của,tfidf_cực,tfidf_da,tfidf_da seasand,tfidf_damas,tfidf_dra,tfidf_dung,tfidf_dung tích,tfidf_dành,tfidf_dành cho,tfidf_dây,tfidf_dùng,tfidf_dùng cho,tfidf_dưỡng,tfidf_dưỡng ẩm,tfidf_dầu,tfidf_dễ,tfidf_dụng,tfidf_dụng cụ,tfidf_elmich,tfidf_em,tfidf_em áo,tfidf_full,tfidf_galaxy,tfidf_game,tfidf_gaming,tfidf_ghế,tfidf_gia,tfidf_gia đình,tfidf_giày,tfidf_giày thể,tfidf_giá,tfidf_giúp,tfidf_giải,tfidf_giảm,tfidf_goking,tfidf_goking siêu,tfidf_gps,tfidf_gấp,tfidf_gấp gọn,tfidf_gắn,tfidf_gọi,tfidf_gọn,tfidf_hot,tfidf_hot cho,tfidf_hàng,tfidf_hàng chính,tfidf_hàng nhập,tfidf_hành,tfidf_hãng,tfidf_hãng bảo,tfidf_hãng miniin,tfidf_hãy,tfidf_hãy tỏa,tfidf_hình,tfidf_hút,tfidf_hút bụi,tfidf_học,tfidf_học sinh,tfidf_hồ,tfidf_hồ thông,tfidf_hồi,tfidf_hỗ,tfidf_hỗ trợ,tfidf_hộp,tfidf_hợp,tfidf_in,tfidf_inox,tfidf_ip,tfidf_ipad,tfidf_kem,tfidf_kem dưỡng,tfidf_khay,tfidf_khiển,tfidf_khí,tfidf_khóa,tfidf_khô,tfidf_không,tfidf_không dây,tfidf_không dầu,tfidf_không khí,tfidf_khẩu,tfidf_khỏe,tfidf_kim,tfidf_kim cương,tfidf_kiện,tfidf_kèm,tfidf_kế,tfidf_kết,tfidf_kết nối,tfidf_kệ,tfidf_kỹ,tfidf_kỹ năng,tfidf_la,tfidf_la roche,tfidf_laptop,tfidf_laptop hàng,tfidf_lau,tfidf_led,tfidf_led rgb,tfidf_link,tfidf_link tapo,tfidf_liệu,tfidf_loa,tfidf_loa bluetooth,tfidf_locknlock,tfidf_logitech,tfidf_loại,tfidf_làm,tfidf_lít,tfidf_lít hàng,tfidf_lượng,tfidf_lập,tfidf_lắp,tfidf_lắp ráp,tfidf_lắp sim,tfidf_lọc,tfidf_lọc không,tfidf_lớn,tfidf_lợi,tfidf_lực,tfidf_mic,tfidf_micro,tfidf_minh,tfidf_mini,tfidf_miniin,tfidf_màn,tfidf_màn hình,tfidf_màu,tfidf_máy,tfidf_máy hút,tfidf_máy sấy,tfidf_máy tính,tfidf_máy xay,tfidf_mã,tfidf_mô,tfidf_mô hình,tfidf_mạnh,tfidf_mẫu,tfidf_mặt,tfidf_mềm,tfidf_mới,tfidf_mụn,tfidf_mỹ,tfidf_mỹ phẩm,tfidf_nam,tfidf_nam nữ,tfidf_nghe,tfidf_nghe bluetooth,tfidf_nghe có,tfidf_nghe gọi,tfidf_nghe nhét,tfidf_nghe nhạc,tfidf_nghệ,tfidf_ngoài,tfidf_ngoài trời,tfidf_ngăn,tfidf_người,tfidf_ngẫu,tfidf_ngẫu nhiên,tfidf_ngừa,tfidf_nhanh,tfidf_nhiên,tfidf_nhiều,tfidf_nhiệt,tfidf_nhà,tfidf_nhà bếp,tfidf_nhét,tfidf_nhét tai,tfidf_nhóm,tfidf_như,tfidf_như kim,tfidf_nhạc,tfidf_nhập,tfidf_nhập khẩu,tfidf_nhẹ,tfidf_nhỏ,tfidf_nhỏ gọn,tfidf_nhựa,tfidf_ninh,tfidf_nám,tfidf_nóng,tfidf_năng,tfidf_nước,tfidf_nắp,tfidf_nối,tfidf_nối bluetooth,tfidf_nồi,tfidf_nồi chiên,tfidf_nữ,tfidf_nữ thời,tfidf_nữ trẻ,tfidf_philips,tfidf_phong,tfidf_phong cách,tfidf_phát,tfidf_phân,tfidf_phân giải,tfidf_phím,tfidf_phím cơ,tfidf_phòng,tfidf_phông,tfidf_phông cặp,tfidf_phẩm,tfidf_phụ,tfidf_phụ kiện,tfidf_phục,tfidf_phục hồi,tfidf_pin,tfidf_pin sạc,tfidf_posay,tfidf_pro,tfidf_qua,tfidf_qua chiếc,tfidf_quay,tfidf_rgb,tfidf_robot,tfidf_roche,tfidf_roche posay,tfidf_ráp,tfidf_samsung,tfidf_samsung galaxy,tfidf_sang,tfidf_seasand,tfidf_sim,tfidf_sinh,tfidf_size,tfidf_siêu,tfidf_siêu hot,tfidf_su,tfidf_suất,tfidf_sách,tfidf_sách kỹ,tfidf_sáng,tfidf_sáng như,tfidf_sạc,tfidf_sản,tfidf_sản phẩm,tfidf_sấy,tfidf_sấy tóc,tfidf_sở,tfidf_sức,tfidf_sử,tfidf_sử dụng,tfidf_sữa,tfidf_tai,tfidf_tai nghe,tfidf_tapo,tfidf_tay,tfidf_thanh,tfidf_thao,tfidf_thao nữ,tfidf_theo,tfidf_thiết,tfidf_thiết kế,tfidf_thoáng,tfidf_thoáng khí,tfidf_thoại,tfidf_thoại chiều,tfidf_thoại máy,tfidf_thoại samsung,tfidf_thun,tfidf_thun goking,tfidf_tháng,tfidf_thâm,tfidf_thông,tfidf_thông minh,tfidf_thế,tfidf_thể,tfidf_thể thao,tfidf_thời,tfidf_thời trang,tfidf_thức,tfidf_thực,tfidf_thực phẩm,tfidf_tinh,tfidf_tiêu,tfidf_tiết,tfidf_tiện,tfidf_tiện dụng,tfidf_tiện lợi,tfidf_to,tfidf_toàn,tfidf_tp,tfidf_tp link,tfidf_trang,tfidf_trang cao,tfidf_trang nữ,tfidf_treo,tfidf_trong,tfidf_trong nhà,tfidf_trên,tfidf_trí,tfidf_trơn,tfidf_trượt,tfidf_trắng,tfidf_trẻ,tfidf_trẻ em,tfidf_trọng,tfidf_trời,tfidf_trợ,tfidf_tuổi,tfidf_type,tfidf_tái,tfidf_tích,tfidf_tích hợp,tfidf_tính,tfidf_tính bảng,tfidf_tính laptop,tfidf_tóc,tfidf_tô,tfidf_túi,tfidf_túi xách,tfidf_túi yuumy,tfidf_túi đeo,tfidf_túi đựng,tfidf_tư,tfidf_tạo,tfidf_tập,tfidf_tặng,tfidf_tỏa,tfidf_tỏa sáng,tfidf_tới,tfidf_từ,tfidf_tử,tfidf_tự,tfidf_usb,tfidf_vai,tfidf_video,tfidf_việt,tfidf_và,tfidf_văn,tfidf_vải,tfidf_vệ,tfidf_vệ sinh,tfidf_vị,tfidf_với,tfidf_watch,tfidf_wifi,tfidf_wifi tp,tfidf_wireless,tfidf_xay,tfidf_xe,tfidf_xe máy,tfidf_xem,tfidf_xiaomi,tfidf_xoay,tfidf_xoay 360,tfidf_xách,tfidf_xếp,tfidf_xếp hình,tfidf_yuumy,tfidf_yuumy thời,tfidf_áo,tfidf_áo phông,tfidf_áo thun,tfidf_âm,tfidf_âm thanh,tfidf_êm,tfidf_đa,tfidf_đa năng,tfidf_đen,tfidf_đeo,tfidf_đeo chéo,tfidf_đi,tfidf_điều,tfidf_điều khiển,tfidf_điện,tfidf_điện thoại,tfidf_điện tử,tfidf_đàm,tfidf_đàm thoại,tfidf_đèn,tfidf_đêm,tfidf_đình,tfidf_đình đội,tfidf_đôi,tfidf_đôi gia,tfidf_được,tfidf_đầu,tfidf_đế,tfidf_để,tfidf_định,tfidf_định vị,tfidf_đồ,tfidf_đồ chơi,tfidf_đồng,tfidf_đồng hồ,tfidf_đổi,tfidf_độ,tfidf_đội,tfidf_đội nhóm,tfidf_động,tfidf_đỡ,tfidf_đựng,tfidf_đựng mỹ,tfidf_ẩm,tfidf_ồn,tfidf_ứng
1.686207579,0.328767123,1,0.898244402,1,1.458092969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397459037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128837279,0.129336472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383453951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116415,0.133062789,0,0,0.129336472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350083457,0.383453951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252808001,0,0,0.383453951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242485686,0.27264051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.10853028,0.520547945,0.85,0.80754086,1,2.610774746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469437014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076084555,0.076379352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463559089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226447836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068748607,0.078579919,0,0,0.076379352,0,0,0,0,0.165555327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193319126,0.196921107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210019361,0.211758299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199503599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196921107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206740969,0.226447836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149295176,0,0,0.226447836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143199356,0.161007218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.001029616,0.452054795,1,-0.386852807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244197042,0.245143209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220651964,0.252206036,0,0,0.245143209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479170057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459605232,0.51676042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.360646519,0.315068493,1,0.564585219,1,0.960980337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201419553,0.202199974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18199901,0.208025562,0,0,0.202199974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395230907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565389744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379093372,0.426236336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47625876,0.397260274,1,1.022783189,1,2.046737163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299963127,0.292693807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207158286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097233751,0.097610493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289393461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087858632,0.100422752,0,0,0.097610493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270620678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264208683,0.289393461,0,0,0,0,0,0,0,0,0,0,0,0.253284364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190794703,0,0,0.289393461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303997494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183004431,0.205762337,0,0,0,0,0.268398368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.291432872,0,0.85,0,1,-0.758654413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397459037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128837279,0.129336472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383453951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116415,0.133062789,0,0,0.129336472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350083457,0.383453951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252808001,0,0,0.383453951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242485686,0.27264051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.612125959,0,1,-0.386852807,1,-0.9167336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244197042,0.245143209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220651964,0.252206036,0,0,0.245143209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479170057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459605232,0.51676042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
